time,PosX,PosY,PosZ,LeftX,LeftY,LeftZ,RightX,RightY,RightZ,VelLinearX,VelLinearY,VelLinearZ,VelLinearMag
67.5684,-5.839778,-251.487572,160.244125,-58.855533,-278.827257,131.781265,18.683473,-242.074686,97.767029,6.802856091983224,-32.26544384564857,6.602953640477643,32.974804283951926
67.693407,-1.691125,-254.241714,159.791138,-60.382185,-274.850469,125.939217,24.708373,-244.61626,98.774513,33.18736550753249,-22.03190221347667,-3.6236930731880608,39.83473289071681
67.818281,4.304528,-255.080356,159.189362,-56.258202,-267.050727,117.025223,29.002576,-243.648356,97.479668,48.01362173070245,-6.715905632877591,-4.819065618142885,48.48104021335247
67.944495,13.946476,-254.465242,157.673523,-43.559211,-257.165816,100.788307,34.840128,-241.280375,97.642426,76.39364888205473,4.873579793049769,-12.010070198234315,76.5489475402104
68.070338,21.516895,-251.178044,156.434357,-22.863884,-249.356805,88.364479,41.711643,-236.31888,98.882416,60.15764881638077,26.121421135859002,-9.846920369030864,65.58407850440456
68.182747,30.982395,-247.174385,156.961792,-4.116359,-247.688737,83.220627,49.13595,-231.6632,100.251625,84.20589098737679,35.616890106664194,4.692106503927614,91.42863303062218
68.308344,42.031474,-240.412852,158.168762,13.411783,-252.438352,83.758881,57.45456,-227.715378,102.539658,87.972475457217,53.83514733632224,9.609863292912992,103.13767268459266
68.433423,50.546299,-233.842129,158.461075,29.654807,-258.616206,86.25222,63.789215,-225.188839,102.757286,68.0755762358192,52.5325834072867,2.3370269989367385,85.98811777962328
68.558238,58.034573,-230.501324,157.159012,45.930627,-262.853738,86.296494,67.900905,-223.530793,100.645996,59.99498457717515,26.766053759564468,-10.43194327604874,65.6948994083664
68.683437,65.333857,-229.875794,156.28595,62.994283,-260.205751,84.893501,71.7438,-220.18649,97.855995,58.30145608191988,4.996285912826963,-6.973394356185043,58.515148929099944
68.808384,73.236441,-230.141282,157.936615,78.098173,-253.942814,85.114548,75.03963,-215.810589,98.763084,63.24748893530561,-2.1248049172846395,13.210921430685787,63.28317037378993
68.933311,81.014183,-229.60875,159.404114,90.168969,-247.343647,86.448792,78.316224,-212.14661,100.721397,62.25829484418925,4.262745443338951,11.746852161662481,62.4040565638221
69.058484,88.484311,-227.364723,159.506577,99.887981,-241.962024,87.391182,83.54559,-209.422016,100.532242,59.678429054187234,17.92740447220983,0.8185710976008973,62.31297397401177
69.183826,96.286358,-222.385176,157.98941,105.946513,-239.494959,84.882095,92.168254,-205.361445,98.724533,62.24607075043222,39.727681064610636,-12.104218857207732,73.84349644104913
69.309089,104.810188,-214.676249,156.212616,111.559354,-238.031084,82.104317,104.548333,-197.490029,98.133293,68.04746812705847,61.541931775542245,-14.184507795597582,91.7489361527889
69.434069,115.076383,-205.12159,154.852386,117.285056,-236.407614,79.983208,124.691366,-184.285616,100.722595,82.14270283245745,76.4495039206313,-10.883581373020247,112.21385956436947
69.559819,126.229314,-196.218821,156.458405,120.795849,-232.530867,81.936516,148.595249,-170.496645,109.160545,88.69130019879958,70.79736779323459,12.771522862822003,113.48310014008305
69.685394,135.893703,-190.71734,158.845764,122.603014,-227.465812,87.387695,170.315032,-161.361377,121.524689,76.96109098148642,43.81032052558297,19.01141947043636,88.5570647075373
69.810354,142.579461,-187.652446,158.328934,122.069493,-224.961558,90.4814,186.183174,-155.121401,128.068954,53.50318501920567,24.527000640204644,-4.135963508322604,58.857153920351536
69.934848,145.366316,-186.727888,158.188446,118.624268,-224.022984,92.017075,191.514626,-156.43976,128.210571,22.38545632721284,7.426526579594207,-1.1284720548781988,23.58520621099109
70.060139,144.854168,-188.185469,158.917511,112.786117,-223.812638,91.772141,189.938836,-165.997416,119.41259,-4.0876679091076555,-11.633565060538707,5.81897342985503,12.33080958221866
70.185935,141.748451,-194.981541,160.377594,106.826057,-225.695838,91.73275,175.163741,-181.591035,99.55127,-24.688519507775652,-54.02454768037381,11.606752201978336,59.398440615514495
70.312236,130.979415,-206.420155,160.9505,99.907846,-230.198355,94.247116,148.254052,-197.962042,81.311073,-85.26485142635585,-90.56629797072219,4.536036927657157,124.38789819303233
70.438682,114.962447,-213.694376,159.863464,88.423248,-239.278984,100.623047,130.454575,-210.614688,80.795685,-126.67042057478936,-57.52828084715951,-8.59683975768312,139.12188377758432
70.563802,101.272513,-219.28399,159.031479,72.311901,-249.322406,107.78196,121.841199,-219.274978,83.498917,-109.41443414322643,-44.67402493606287,-6.649496483376225,118.18327674789865
70.688933,89.334344,-223.897693,159.492065,60.16432,-256.181961,115.688576,116.127892,-223.028511,83.220062,-95.40536717519254,-36.870983209593426,3.6808304896465978,102.28222469557174
70.813893,81.924726,-228.731105,159.736542,47.462806,-260.491122,125.934578,113.727328,-226.241223,85.932114,-59.29591869398806,-38.67967349552257,1.9564420614597793,70.79634959151689
70.938537,75.367877,-234.523024,157.503418,31.593697,-269.172699,129.120941,114.274848,-227.898088,89.634422,-52.60460992907664,-46.467691986776856,-17.916016815890952,70.18896910746214
71.063705,68.694475,-241.564244,153.135269,19.534991,-270.903452,129.470612,119.437579,-225.310809,89.492798,-53.315559887510226,-56.25415441646338,-34.89828869998674,77.50534701057725
71.18892,64.235356,-246.69021,150.102509,12.78167,-271.497669,130.944824,124.337642,-221.160658,90.603928,-35.61169987621372,-40.93731581679607,-24.220420876093634,54.25916507243382
71.314051,62.700359,-248.184996,149.758392,12.427462,-270.25308,126.312386,126.474261,-220.037139,92.215981,-12.267120058177994,-11.945768834260747,-2.75005394346711,17.1226057468876
71.438958,66.391769,-248.740041,152.785202,22.586242,-263.625773,108.235863,126.31871,-222.057829,92.185631,29.553267631119137,-4.443666087569221,24.232508986687506,29.885478011475186
71.56564,78.879342,-247.280953,156.694214,51.433318,-249.145805,87.22506,124.776851,-221.880822,92.562057,98.57416996889661,11.517721538971221,30.8568857454091,99.2447726306338
71.691731,94.806204,-234.850691,159.238007,83.185396,-235.748558,84.328568,117.428381,-215.455479,96.173416,126.31244101482022,98.58167513938157,20.174263032254274,160.2285225183363
71.817127,101.637531,-216.840551,160.833359,99.758721,-228.386712,91.885391,118.092973,-202.764602,95.12957,54.47802960222237,143.62611247568287,12.722511084883532,153.61092374638636
71.942328,105.342695,-199.37353,160.96022,105.082565,-224.397876,92.274353,116.264731,-185.891669,92.713234,29.593725289733218,139.51183297257563,1.0132586800423866,142.61605840820323
72.066899,106.981952,-184.640814,159.208923,108.623407,-220.377295,83.787445,109.8907,-172.183658,90.01133,13.15921843767779,118.26762248034949,-14.05862520169181,118.9974602966172
72.191428,108.267928,-173.374966,158.7444,113.277029,-210.640809,80.975937,103.408628,-162.771037,88.577583,10.326719077484263,90.46766616611727,-3.7302395425965242,91.05514674332976
72.31603,111.205616,-164.07991,159.410934,123.322099,-192.362778,83.907379,100.984738,-155.883868,88.618347,23.576571804626777,74.59796792989114,5.349304184523574,78.234976559898
72.440868,115.767017,-155.109406,157.789429,134.046858,-177.460514,86.023567,103.464273,-148.827453,86.375069,36.538561976322136,71.8571588779076,-12.988873580160089,80.61338470317685
72.566108,121.555292,-147.254885,156.522507,142.189132,-165.859641,84.752136,109.616621,-142.231349,84.189766,46.21746247205176,62.71575375279211,-10.115953369530265,77.90583807479624
72.691494,127.881852,-139.518364,157.745987,145.395834,-156.131132,84.353111,117.952941,-133.425541,84.672371,50.45666980364393,61.7016333561932,9.757708197087116,79.70550223476448
72.817019,131.9255,-130.511106,159.153595,148.768992,-146.371742,85.651604,125.704959,-121.039544,89.661575,32.21388568014443,71.75668591914167,11.213766182035656,78.65593686881977
72.942375,134.680643,-120.70326,159.481705,152.465254,-136.535557,87.312248,131.154418,-106.367336,94.631065,21.978549092186107,78.23994064903385,2.6174255719711756,81.26835136116627
73.067444,136.941672,-109.680696,158.490891,154.701042,-128.836819,86.031792,137.497694,-91.289248,96.563622,18.078252804452536,88.13186321150987,-7.922138979283671,89.96693024436246
73.193079,139.771437,-95.913686,156.771851,153.654349,-123.033032,82.682457,147.098156,-69.513349,100.426399,22.52369960600089,109.57941656385333,-13.68281131850178,111.8703069559383
73.318233,143.115365,-80.811347,156.628143,147.972529,-116.363914,82.720833,160.255062,-47.761048,111.049202,26.718506799620968,120.6700465026999,-1.148249356792378,123.59263217750947
73.443353,146.528144,-68.593132,158.423279,142.411331,-110.705278,87.647209,175.232297,-32.548024,121.642838,27.276046994885906,97.65197410486289,14.347314578005745,101.38979626295752
73.568894,149.654038,-60.374481,159.255035,139.217337,-105.742087,92.642639,185.670307,-21.107574,128.58548,24.899387451112048,65.46587170725184,6.625373383994036,70.04112972983054
73.694049,152.189774,-56.189332,159.081146,137.732623,-102.479461,94.896942,189.96043,-16.280242,128.141434,20.260764651830552,33.4397267388421,-1.3893891574447166,39.09877119098882
73.819401,153.135179,-55.686069,159.195938,138.150977,-99.926067,94.045181,188.80849,-18.252918,123.346519,7.542001723148027,4.01479832790883,0.9157572276471827,8.54402689636142
73.944856,151.232392,-56.943878,159.732468,142.590825,-96.832822,91.776367,176.819211,-29.725742,109.675476,-15.167087800406156,-10.02597744211049,4.27667291060531,18.181330424777435
74.070069,145.257055,-57.961485,158.851334,149.106151,-92.037329,87.326988,150.336242,-46.919888,93.37854,-47.721378770574056,-8.127007579085136,-7.037080814292343,48.408452195408024
74.194929,136.702051,-58.724077,158.600235,154.789658,-85.036061,86.030891,128.27407,-54.563168,91.683594,-68.51677078327823,-6.107576485664016,-2.0110443696941713,68.78844647974343
74.320246,127.18025,-60.13441,158.377029,155.836778,-74.806203,86.845688,112.42515,-55.754265,96.329407,-75.98171836223621,-11.254123542696142,-1.7811310516531098,76.81065565396803
74.445805,117.736195,-62.782167,156.879044,146.053891,-63.231697,91.150513,100.589624,-61.001354,97.562492,-75.21607371833434,-21.087751574957533,-11.930526684666596,78.11626598915895
74.570878,109.361674,-66.150132,154.735443,131.432528,-54.826211,94.055145,95.127577,-70.167707,94.34211,-66.95706507399656,-26.92799405147383,-17.13879894141807,72.16900599952601
74.682426,101.766315,-67.236256,155.107361,117.102289,-49.725166,95.207733,90.748876,-74.183025,96.511215,-68.09049915730522,-9.736830781366484,3.334152113887738,68.78315163727196
74.807931,93.300124,-67.42791,156.010727,101.514997,-49.06371,96.690475,78.036631,-73.20376,101.214264,-67.45700171308474,-1.5270626668261456,7.19784869128783,67.47428399403384
74.933705,84.042849,-67.489832,158.545471,90.991415,-50.060453,98.973846,65.990379,-71.733513,105.089043,-73.6024536072597,-0.4923275080700812,20.15316361091998,73.60410018051998
75.060064,72.94446,-67.185938,159.143524,84.841205,-49.268959,99.793747,58.106789,-68.911897,102.624344,-87.83220031814555,2.4050047879456873,4.732967180810638,87.86512084301079
75.186161,63.489686,-65.110547,156.341675,76.390736,-42.293227,97.038422,55.311414,-66.213695,98.331879,-74.98016606263351,16.458686566690503,-22.219791113190414,76.7653155160627
75.311903,56.525982,-58.788443,155.12323,63.133877,-34.924308,93.735336,51.991898,-66.684866,94.979866,-55.38089103083984,50.278379539055145,-9.690039923016803,74.79945548226294
75.437103,49.151034,-53.606433,156.389923,48.356484,-33.46503,96.171936,46.768519,-68.723915,98.176445,-58.90533546326232,41.38985623003444,10.11735623003259,71.9927686978518
75.562642,40.633191,-52.102969,158.288879,34.294843,-37.060488,101.082504,40.274032,-71.099756,100.932716,-67.85017404949677,11.976071181066922,15.126422864607388,68.89900144037638
75.687964,30.506305,-53.563681,156.945206,21.774504,-42.338229,101.012436,31.43702,-74.019376,99.454071,-80.80692934999628,-11.655670991526112,-10.721764734045315,81.64321464296953
75.813515,18.870017,-60.261455,154.314896,11.03466,-46.611141,98.454414,20.909366,-78.736232,94.686302,-92.68176278962223,-53.34703825536965,-20.950131818941916,106.93837311466673
75.938487,5.819263,-70.299402,153.562668,-0.948681,-45.40244,96.533562,11.711926,-83.248313,92.712311,-104.4294241910191,-80.32156803123925,-6.019172294594025,131.74619132204467
76.064056,-6.030805,-75.601877,155.371277,-13.325795,-43.006915,99.387871,6.697999,-87.325018,93.247902,-94.37096735659377,-42.22758005558741,14.403308141340686,103.38785227080757
76.189597,-16.520773,-75.647763,158.28952,-26.234256,-43.141588,103.567612,1.303624,-88.698673,94.927994,-83.55810452361338,-0.36550608964395126,23.245338176370478,83.55890393178136
76.314382,-26.580167,-75.728251,158.367233,-42.085291,-44.493815,106.094833,-6.026568,-89.01321,95.004929,-80.61380774933622,-0.6450134230877903,0.6227751732980382,80.61638817363938
76.438625,-38.462686,-75.146538,157.576416,-64.841101,-49.908789,110.0093,-14.792061,-90.952677,97.032448,-95.63934386644986,4.68205854655764,-6.365082942298235,95.75388121344447
76.564973,-53.187827,-74.239895,156.339737,-92.600428,-57.73952,116.714081,-22.783753,-93.552952,96.262016,-116.54431411657339,7.175760597714666,-9.787879507392672,116.76501485058888
76.689322,-70.49986,-74.3867,155.646011,-119.825025,-64.640054,125.400993,-33.337062,-93.744476,96.678291,-139.22132867975373,-1.18058850493361,-5.578862717030087,139.22633424957363
76.813865,-83.828764,-75.608095,156.533264,-137.379606,-69.705382,132.925659,-40.770716,-93.165227,102.111923,-107.02250628296827,-9.80701444481002,7.124069598451907,107.47090017027259
76.938125,-91.492737,-77.797744,156.404495,-144.961665,-74.250353,132.601807,-42.742248,-93.637339,105.935822,-61.67691131498843,-17.621511347176252,-1.0362868179624436,64.1448287199803
77.063486,-95.63961,-79.87941,156.893021,-145.501521,-79.14114,125.330643,-45.33787,-94.247308,106.818604,-33.07945054682129,-16.605371686569434,3.8969535980090693,37.01335458086334
77.188795,-96.294854,-84.686498,157.8508,-128.252427,-84.058352,114.443741,-44.038095,-92.971767,109.062752,-5.229025848103397,-38.361873448834096,7.643337669281352,38.71661201376608
77.31448,-90.679312,-93.90048,158.486862,-101.217095,-85.674017,91.82592,-45.810987,-95.042426,106.924416,44.67949238174654,-73.3101165612419,5.060763018657661,85.8523746306031
77.440555,-79.509103,-102.488446,158.174271,-78.911772,-89.476772,91.554337,-40.378586,-95.161182,106.534195,88.59971445568102,-68.11791394011487,-2.4794051160023574,111.75848782612044
77.566306,-69.246117,-108.830075,158.144409,-73.138376,-100.629608,97.917572,-33.897381,-97.636306,102.770821,81.61355376896002,-50.430048269996284,-0.2374692845385717,95.93728121701741
77.691487,-58.510975,-116.03959,157.459686,-73.927546,-112.785898,96.741173,-28.399301,-105.000135,99.200912,85.7569599220344,-57.592725733139524,-5.4698636374529945,103.30139511372558
77.817166,-48.2394,-123.899264,158.571442,-72.539676,-126.518489,98.097221,-21.317908,-115.325213,97.834389,81.72864997334139,-62.53768728267788,8.84599654675753,102.91032288906185
77.942444,-40.799705,-131.516637,159.711243,-65.330023,-136.320429,102.309288,-16.940043,-128.322305,98.638252,59.38548667763159,-60.80375644566754,9.098173661776658,84.99254570751023
78.06766,-36.770315,-138.934025,159.819763,-58.187257,-143.52249,101.994392,-20.004936,-143.862839,101.825737,32.179513800151106,-59.23674290825024,0.8666624073600093,67.41300185270087
78.193535,-36.143686,-147.360534,158.753067,-60.50692,-160.12369,101.863075,-27.956681,-157.931691,101.644882,4.978184707050855,-66.94346772592209,-8.474248262165341,67.12831142036188
78.317219,-39.311324,-158.106772,157.452621,-63.272884,-183.471935,106.96106,-31.001969,-168.800337,99.652733,-25.610733805504893,-86.88462533553447,-10.514262151935762,90.58061495569915
78.442706,-43.340594,-171.257468,158.177811,-65.409791,-206.374278,115.392235,-25.055419,-177.979617,97.561684,-32.10906309019887,-104.7972778056633,5.779004996533176,109.605936737057
78.567888,-43.720127,-184.01036,159.876434,-68.210504,-226.689957,125.349213,-19.843392,-182.931429,97.837463,-3.031849626943246,-101.87480628205722,13.569227205189742,101.91991104375573
78.692057,-42.05202,-196.194604,159.516449,-72.998826,-242.708248,135.680557,-15.544316,-191.460828,97.626503,13.434166337812798,-98.12629561322967,-2.8991535729527365,99.04164132306653
78.81681,-38.611487,-205.25221,157.058838,-71.996339,-251.231711,136.299332,-11.810883,-204.062789,95.047195,27.578759629027342,-72.60431412471134,-19.699814834112356,77.66578662574291
78.941831,-35.380383,-213.049247,158.039673,-71.401752,-258.980515,134.088058,-11.315445,-214.020856,97.402718,25.844490125660997,-62.36581854249018,7.845361979188027,67.50876233741958
79.067494,-33.85512,-220.422339,159.793152,-72.200061,-264.913727,132.09346,-10.40232,-220.329918,99.698463,12.137725503926903,-58.673531588453336,13.953820933766957,59.915838385771664
79.192806,-32.270357,-227.228339,158.802658,-70.592022,-267.715128,130.413467,-6.437737,-224.516808,98.878113,12.646538240550786,-54.31243615934286,-7.904223059243489,55.76536246661011
79.318328,-27.795789,-233.995537,158.735306,-64.659913,-263.307392,116.768013,-3.32235,-225.377178,98.157394,35.647679291282586,-53.91244562706597,-0.5365752617071532,64.63210372829808
